Activity_ID,Name,District,Category,Description,Latitude,Longitude,Opening_Hours,Price_Level,Suitable_For,Duration_Hours
ACT_01098,Kalutara Safari Ride 1098,Kalutara,Adventure,Adventure activity in Kalutara suitable for couple travelers.,6.629465,79.935276,24 Hours,Medium,Couple,5
ACT_01099,Polonnaruwa Church Heritage Visit 1099,Polonnaruwa,Religious,Religious activity in Polonnaruwa suitable for couple travelers.,7.922735,80.964404,05:30-20:00,Low,Couple,1
ACT_01100,Mannar Buddhist Temple Tour 1100,Mannar,Religious,Religious activity in Mannar suitable for couple travelers.,8.934038,79.877224,09:00-18:00,Low,Couple,5
ACT_01101,Matale Sunset Walk 1101,Matale,Beach,Beach activity in Matale suitable for adventure travelers.,7.477979,80.64244,06:00-18:00,High,Adventure,1
ACT_01102,Anuradhapura National Park Safari 1102,Anuradhapura,Wildlife,Wildlife activity in Anuradhapura suitable for adventure travelers.,8.350852,80.399131,10:00-22:00,Medium,Adventure,6
ACT_01103,Badulla Heritage Walk 1103,Badulla,Culture,Culture activity in Badulla suitable for family travelers.,7.067184,81.04218,10:00-22:00,High,Family,6
ACT_01104,Badulla Ancient City Tour 1104,Badulla,Culture,Culture activity in Badulla suitable for group travelers.,6.927144,81.082947,24 Hours,High,Group,3
ACT_01105,Matale Tea Estate Tour 1105,Matale,Nature,Nature activity in Matale suitable for couple travelers.,7.452037,80.630682,06:00-18:00,Medium,Couple,1
ACT_01106,Mannar Cycling Tour 1106,Mannar,Adventure,Adventure activity in Mannar suitable for solo travelers.,9.059076,79.869906,24 Hours,High,Solo,1
ACT_01107,Mullaitivu Pilgrimage Walk 1107,Mullaitivu,Religious,Religious activity in Mullaitivu suitable for adventure travelers.,9.334719,80.841978,08:00-17:00,Medium,Adventure,3
ACT_01108,Anuradhapura Safari Ride 1108,Anuradhapura,Adventure,Adventure activity in Anuradhapura suitable for solo travelers.,8.315246,80.45986,08:00-17:00,Low,Solo,3
ACT_01109,Kalutara Beach Relaxation 1109,Kalutara,Beach,Beach activity in Kalutara suitable for group travelers.,6.641057,80.0323,09:00-18:00,High,Group,6
ACT_01110,Colombo Pilgrimage Walk 1110,Colombo,Religious,Religious activity in Colombo suitable for senior travelers.,6.853484,79.831332,06:00-18:00,High,Senior,1
ACT_01111,Ampara Spice Garden Visit 1111,Ampara,Food,Food activity in Ampara suitable for kids travelers.,7.366774,81.605068,10:00-22:00,Low,Kids,5
ACT_01112,Mullaitivu Tea Tasting 1112,Mullaitivu,Food,Food activity in Mullaitivu suitable for solo travelers.,9.326397,80.829986,08:00-17:00,High,Solo,6
ACT_01113,Monaragala Street Food Tour 1113,Monaragala,Food,Food activity in Monaragala suitable for family travelers.,6.827301,81.373105,10:00-22:00,High,Family,5
ACT_01114,Galle Zipline 1114,Galle,Adventure,Adventure activity in Galle suitable for family travelers.,6.071209,80.27086,08:00-17:00,Medium,Family,1
ACT_01115,Trincomalee Heritage Walk 1115,Trincomalee,Culture,Culture activity in Trincomalee suitable for group travelers.,8.643525,81.236303,24 Hours,High,Group,6
ACT_01116,Vavuniya Beach Relaxation 1116,Vavuniya,Beach,Beach activity in Vavuniya suitable for kids travelers.,8.771808,80.46625,10:00-22:00,Medium,Kids,2
ACT_01117,Kurunegala Spice Garden Visit 1117,Kurunegala,Food,Food activity in Kurunegala suitable for kids travelers.,7.414445,80.415218,06:00-18:00,High,Kids,2
ACT_01118,Puttalam Surfing Lesson 1118,Puttalam,Beach,Beach activity in Puttalam suitable for family travelers.,8.012265,79.852833,06:00-18:00,Medium,Family,3
ACT_01119,Mannar Elephant Watching 1119,Mannar,Wildlife,Wildlife activity in Mannar suitable for couple travelers.,9.036512,79.967119,06:00-18:00,Medium,Couple,4
ACT_01120,Colombo National Park Safari 1120,Colombo,Wildlife,Wildlife activity in Colombo suitable for adventure travelers.,6.882788,79.878002,10:00-22:00,High,Adventure,1
ACT_01121,Batticaloa Bird Watching 1121,Batticaloa,Nature,Nature activity in Batticaloa suitable for adventure travelers.,7.686598,81.693175,06:00-18:00,Low,Adventure,3
ACT_01122,Mullaitivu Surfing Lesson 1122,Mullaitivu,Beach,Beach activity in Mullaitivu suitable for adventure travelers.,9.196555,80.832728,10:00-22:00,High,Adventure,4
ACT_01123,Kurunegala Yoga Morning 1123,Kurunegala,Wellness,Wellness activity in Kurunegala suitable for kids travelers.,7.552164,80.349238,09:00-18:00,Low,Kids,1
ACT_01124,Ratnapura Rock Climbing 1124,Ratnapura,Adventure,Adventure activity in Ratnapura suitable for kids travelers.,6.738395,80.306571,24 Hours,High,Kids,3
ACT_01125,Puttalam Ancient City Tour 1125,Puttalam,Culture,Culture activity in Puttalam suitable for couple travelers.,8.03056,79.772697,08:00-17:00,Low,Couple,3
ACT_01126,Negombo Ancient City Tour 1126,Negombo,Culture,Culture activity in Negombo suitable for couple travelers.,7.209911,79.802256,09:00-18:00,Low,Couple,6
ACT_01127,Ratnapura Heritage Walk 1127,Ratnapura,Culture,Culture activity in Ratnapura suitable for solo travelers.,6.698108,80.338123,09:00-18:00,High,Solo,1
ACT_01128,Anuradhapura Beach Relaxation 1128,Anuradhapura,Beach,Beach activity in Anuradhapura suitable for adventure travelers.,8.384512,80.428165,24 Hours,High,Adventure,5
ACT_01129,Puttalam Yoga Morning 1129,Puttalam,Wellness,Wellness activity in Puttalam suitable for senior travelers.,7.988281,79.765375,08:00-17:00,High,Senior,2
ACT_01130,Ratnapura Botanical Garden Walk 1130,Ratnapura,Nature,Nature activity in Ratnapura suitable for group travelers.,6.663427,80.38196,08:00-17:00,Medium,Group,4
ACT_01131,Ampara Heritage Walk 1131,Ampara,Culture,Culture activity in Ampara suitable for family travelers.,7.349237,81.630129,08:00-17:00,High,Family,2
ACT_01132,Polonnaruwa Bird Watching 1132,Polonnaruwa,Nature,Nature activity in Polonnaruwa suitable for group travelers.,7.90497,81.016254,09:00-18:00,High,Group,5
ACT_01133,Batticaloa Ancient City Tour 1133,Batticaloa,Culture,Culture activity in Batticaloa suitable for senior travelers.,7.670177,81.759571,08:00-17:00,Low,Senior,4
ACT_01134,Matale Heritage Walk 1134,Matale,Culture,Culture activity in Matale suitable for senior travelers.,7.505332,80.651002,08:00-17:00,High,Senior,4
ACT_01135,Polonnaruwa Zipline 1135,Polonnaruwa,Adventure,Adventure activity in Polonnaruwa suitable for adventure travelers.,7.905954,81.096313,08:00-17:00,Low,Adventure,5
ACT_01136,Anuradhapura Sacred Site Visit 1136,Anuradhapura,Religious,Religious activity in Anuradhapura suitable for family travelers.,8.243767,80.386113,09:00-18:00,Medium,Family,1
ACT_01137,Batticaloa Street Food Tour 1137,Batticaloa,Food,Food activity in Batticaloa suitable for solo travelers.,7.669142,81.685702,05:30-20:00,High,Solo,5
ACT_01138,Galle Museum Tour 1138,Galle,Culture,Culture activity in Galle suitable for group travelers.,6.083516,80.158061,10:00-22:00,High,Group,4
ACT_01139,Negombo Yoga Morning 1139,Negombo,Wellness,Wellness activity in Negombo suitable for kids travelers.,7.266969,79.86194,24 Hours,High,Kids,6
ACT_01140,Galle Sacred Site Visit 1140,Galle,Religious,Religious activity in Galle suitable for kids travelers.,5.974121,80.299045,24 Hours,Medium,Kids,1
ACT_01141,Nuwara Eliya Sunset Walk 1141,Nuwara Eliya,Beach,Beach activity in Nuwara Eliya suitable for family travelers.,6.898926,80.753627,06:00-18:00,Medium,Family,5
ACT_01142,Polonnaruwa Seafood Experience 1142,Polonnaruwa,Food,Food activity in Polonnaruwa suitable for family travelers.,7.986668,80.957399,09:00-18:00,Medium,Family,4
ACT_01143,Matara Elephant Watching 1143,Matara,Wildlife,Wildlife activity in Matara suitable for group travelers.,5.901453,80.491138,08:00-17:00,Low,Group,1
ACT_01144,Anuradhapura Zipline 1144,Anuradhapura,Adventure,Adventure activity in Anuradhapura suitable for senior travelers.,8.295935,80.384564,09:00-18:00,Low,Senior,2
ACT_01145,Polonnaruwa Temple Visit 1145,Polonnaruwa,Culture,Culture activity in Polonnaruwa suitable for kids travelers.,7.909078,81.077321,05:30-20:00,Low,Kids,3
ACT_01146,Kurunegala Tea Tasting 1146,Kurunegala,Food,Food activity in Kurunegala suitable for group travelers.,7.457945,80.429163,08:00-17:00,Medium,Group,1
ACT_01147,Batticaloa Rock Climbing 1147,Batticaloa,Adventure,Adventure activity in Batticaloa suitable for couple travelers.,7.660461,81.642232,24 Hours,High,Couple,3
ACT_01148,Colombo Beach Relaxation 1148,Colombo,Beach,Beach activity in Colombo suitable for adventure travelers.,6.926735,79.825419,10:00-22:00,Low,Adventure,5
ACT_01149,Kurunegala Spa Treatment 1149,Kurunegala,Wellness,Wellness activity in Kurunegala suitable for solo travelers.,7.471539,80.369882,10:00-22:00,Low,Solo,5
ACT_01150,Hambantota National Park Safari 1150,Hambantota,Wildlife,Wildlife activity in Hambantota suitable for family travelers.,6.197362,81.173437,05:30-20:00,Medium,Family,2
ACT_01151,Jaffna Yoga Morning 1151,Jaffna,Wellness,Wellness activity in Jaffna suitable for family travelers.,9.688997,80.046699,06:00-18:00,Low,Family,4
ACT_01152,Colombo Museum Tour 1152,Colombo,Culture,Culture activity in Colombo suitable for adventure travelers.,6.990703,79.915089,10:00-22:00,Medium,Adventure,3
ACT_01153,Kandy Heritage Walk 1153,Kandy,Culture,Culture activity in Kandy suitable for senior travelers.,7.298208,80.667775,10:00-22:00,Low,Senior,4
ACT_01154,Kalutara Wellness Retreat 1154,Kalutara,Wellness,Wellness activity in Kalutara suitable for family travelers.,6.627028,80.035401,08:00-17:00,High,Family,3
ACT_01155,Matara Bird Sanctuary Visit 1155,Matara,Wildlife,Wildlife activity in Matara suitable for adventure travelers.,6.021989,80.533458,09:00-18:00,Medium,Adventure,3
ACT_01156,Jaffna Surfing Lesson 1156,Jaffna,Beach,Beach activity in Jaffna suitable for adventure travelers.,9.671202,80.014715,06:00-18:00,Low,Adventure,2
ACT_01157,Ampara National Park Safari 1157,Ampara,Wildlife,Wildlife activity in Ampara suitable for senior travelers.,7.337421,81.623346,08:00-17:00,Medium,Senior,6
ACT_01158,Negombo Hiking 1158,Negombo,Adventure,Adventure activity in Negombo suitable for group travelers.,7.179387,79.847954,10:00-22:00,Low,Group,1
ACT_01159,Trincomalee Street Food Tour 1159,Trincomalee,Food,Food activity in Trincomalee suitable for family travelers.,8.567641,81.14521,09:00-18:00,Medium,Family,3
ACT_01160,Batticaloa Yoga Morning 1160,Batticaloa,Wellness,Wellness activity in Batticaloa suitable for family travelers.,7.783435,81.671187,06:00-18:00,High,Family,4
ACT_01161,Kalutara Yoga Morning 1161,Kalutara,Wellness,Wellness activity in Kalutara suitable for adventure travelers.,6.531368,79.885424,10:00-22:00,Low,Adventure,5
ACT_01162,Matale Tea Tasting 1162,Matale,Food,Food activity in Matale suitable for kids travelers.,7.391058,80.663165,06:00-18:00,Medium,Kids,3
ACT_01163,Kalutara Meditation Session 1163,Kalutara,Wellness,Wellness activity in Kalutara suitable for family travelers.,6.645206,79.980464,09:00-18:00,Medium,Family,6
ACT_01164,Puttalam Spa Treatment 1164,Puttalam,Wellness,Wellness activity in Puttalam suitable for solo travelers.,7.971579,79.786076,06:00-18:00,Medium,Solo,4
ACT_01165,Mullaitivu Safari Ride 1165,Mullaitivu,Adventure,Adventure activity in Mullaitivu suitable for solo travelers.,9.264679,80.753171,10:00-22:00,Medium,Solo,4
ACT_01166,Kurunegala Spa Treatment 1166,Kurunegala,Wellness,Wellness activity in Kurunegala suitable for group travelers.,7.4335,80.376727,10:00-22:00,Low,Group,5
ACT_01167,Matara Heritage Walk 1167,Matara,Culture,Culture activity in Matara suitable for adventure travelers.,5.952807,80.611939,08:00-17:00,Medium,Adventure,6
ACT_01168,Kalutara Seafood Experience 1168,Kalutara,Food,Food activity in Kalutara suitable for solo travelers.,6.665089,79.92128,09:00-18:00,Low,Solo,4
ACT_01169,Mannar Elephant Watching 1169,Mannar,Wildlife,Wildlife activity in Mannar suitable for senior travelers.,8.979448,79.855082,05:30-20:00,Low,Senior,6
ACT_01170,Hambantota Rock Climbing 1170,Hambantota,Adventure,Adventure activity in Hambantota suitable for solo travelers.,6.09774,81.099024,06:00-18:00,High,Solo,6
ACT_01171,Kilinochchi Tea Tasting 1171,Kilinochchi,Food,Food activity in Kilinochchi suitable for kids travelers.,9.34935,80.323848,05:30-20:00,Low,Kids,6
ACT_01172,Kandy Bird Sanctuary Visit 1172,Kandy,Wildlife,Wildlife activity in Kandy suitable for couple travelers.,7.257832,80.678007,09:00-18:00,Low,Couple,2
ACT_01173,Kalutara Forest Trail 1173,Kalutara,Nature,Nature activity in Kalutara suitable for kids travelers.,6.518731,79.980919,06:00-18:00,Medium,Kids,3
ACT_01174,Ampara Ancient City Tour 1174,Ampara,Culture,Culture activity in Ampara suitable for kids travelers.,7.329668,81.651833,06:00-18:00,Low,Kids,5
ACT_01175,Badulla Church Heritage Visit 1175,Badulla,Religious,Religious activity in Badulla suitable for kids travelers.,6.988421,81.109792,09:00-18:00,Medium,Kids,2
ACT_01176,Mullaitivu Museum Tour 1176,Mullaitivu,Culture,Culture activity in Mullaitivu suitable for senior travelers.,9.256894,80.873035,09:00-18:00,High,Senior,1
ACT_01177,Mannar Turtle Hatchery Visit 1177,Mannar,Wildlife,Wildlife activity in Mannar suitable for kids travelers.,8.901927,79.912547,09:00-18:00,High,Kids,5
ACT_01178,Polonnaruwa Cooking Class 1178,Polonnaruwa,Food,Food activity in Polonnaruwa suitable for couple travelers.,8.013491,81.01031,06:00-18:00,Medium,Couple,6
ACT_01179,Matale Yoga Morning 1179,Matale,Wellness,Wellness activity in Matale suitable for adventure travelers.,7.430246,80.605983,06:00-18:00,Medium,Adventure,1
ACT_01180,Colombo Waterfall Visit 1180,Colombo,Nature,Nature activity in Colombo suitable for senior travelers.,6.950289,79.925762,09:00-18:00,Low,Senior,3
ACT_01181,Kalutara Church Heritage Visit 1181,Kalutara,Religious,Religious activity in Kalutara suitable for couple travelers.,6.59268,79.964765,09:00-18:00,Medium,Couple,2
ACT_01182,Matale Waterfall Visit 1182,Matale,Nature,Nature activity in Matale suitable for senior travelers.,7.451182,80.658002,10:00-22:00,High,Senior,6
ACT_01183,Badulla Spice Garden Visit 1183,Badulla,Food,Food activity in Badulla suitable for family travelers.,6.989448,81.059304,10:00-22:00,High,Family,2
ACT_01184,Batticaloa Wellness Retreat 1184,Batticaloa,Wellness,Wellness activity in Batticaloa suitable for solo travelers.,7.710191,81.765515,10:00-22:00,Low,Solo,6
ACT_01185,Galle Whale Watching 1185,Galle,Wildlife,Wildlife activity in Galle suitable for adventure travelers.,5.98991,80.229975,10:00-22:00,Low,Adventure,3
ACT_01186,Negombo Museum Tour 1186,Negombo,Culture,Culture activity in Negombo suitable for couple travelers.,7.192626,79.813956,10:00-22:00,High,Couple,1
ACT_01187,Mannar Forest Trail 1187,Mannar,Nature,Nature activity in Mannar suitable for senior travelers.,8.968867,79.941277,06:00-18:00,Low,Senior,1
ACT_01188,Vavuniya Surfing Lesson 1188,Vavuniya,Beach,Beach activity in Vavuniya suitable for solo travelers.,8.768116,80.486423,05:30-20:00,Medium,Solo,6
ACT_01189,Kilinochchi Tea Estate Tour 1189,Kilinochchi,Nature,Nature activity in Kilinochchi suitable for group travelers.,9.366959,80.325717,05:30-20:00,Low,Group,6
ACT_01190,Ampara Lagoon Boat Ride 1190,Ampara,Beach,Beach activity in Ampara suitable for senior travelers.,7.32371,81.645173,06:00-18:00,High,Senior,4
ACT_01191,Colombo National Park Safari 1191,Colombo,Wildlife,Wildlife activity in Colombo suitable for group travelers.,6.895335,79.890796,08:00-17:00,Medium,Group,3
ACT_01192,Monaragala Heritage Walk 1192,Monaragala,Culture,Culture activity in Monaragala suitable for couple travelers.,6.797521,81.328359,05:30-20:00,High,Couple,1
ACT_01193,Hambantota Ayurveda Session 1193,Hambantota,Wellness,Wellness activity in Hambantota suitable for couple travelers.,6.053185,81.123806,24 Hours,Low,Couple,5
ACT_01194,Kurunegala Lagoon Boat Ride 1194,Kurunegala,Beach,Beach activity in Kurunegala suitable for senior travelers.,7.5643,80.374993,09:00-18:00,Low,Senior,6
ACT_01195,Puttalam Bird Sanctuary Visit 1195,Puttalam,Wildlife,Wildlife activity in Puttalam suitable for group travelers.,8.085028,79.835951,05:30-20:00,Low,Group,6
ACT_01196,Anuradhapura Botanical Garden Walk 1196,Anuradhapura,Nature,Nature activity in Anuradhapura suitable for adventure travelers.,8.319829,80.409034,10:00-22:00,Low,Adventure,6
ACT_01197,Matara Safari Ride 1197,Matara,Adventure,Adventure activity in Matara suitable for adventure travelers.,5.968209,80.519417,08:00-17:00,Low,Adventure,2
ACT_01198,Ella Whale Watching 1198,Ella,Wildlife,Wildlife activity in Ella suitable for senior travelers.,6.94488,81.112583,09:00-18:00,Medium,Senior,4
ACT_01199,Ampara Waterfall Visit 1199,Ampara,Nature,Nature activity in Ampara suitable for group travelers.,7.326779,81.686682,10:00-22:00,Low,Group,4
ACT_01200,Ampara Sunset Walk 1200,Ampara,Beach,Beach activity in Ampara suitable for kids travelers.,7.332781,81.698877,09:00-18:00,Low,Kids,6
ACT_01201,Polonnaruwa Hindu Temple Visit 1201,Polonnaruwa,Religious,Religious activity in Polonnaruwa suitable for adventure travelers.,8.019891,80.947274,09:00-18:00,Low,Adventure,3
ACT_01202,Nuwara Eliya Temple Visit 1202,Nuwara Eliya,Culture,Culture activity in Nuwara Eliya suitable for adventure travelers.,6.987602,80.801601,24 Hours,Low,Adventure,4
ACT_01203,Mannar Beach Relaxation 1203,Mannar,Beach,Beach activity in Mannar suitable for adventure travelers.,8.982501,79.91241,08:00-17:00,High,Adventure,6
ACT_01204,Ampara Seafood Experience 1204,Ampara,Food,Food activity in Ampara suitable for solo travelers.,7.242591,81.712113,08:00-17:00,High,Solo,4
ACT_01205,Kalutara Whale Watching 1205,Kalutara,Wildlife,Wildlife activity in Kalutara suitable for solo travelers.,6.612021,79.982458,08:00-17:00,High,Solo,3
ACT_01206,Kalutara Rock Climbing 1206,Kalutara,Adventure,Adventure activity in Kalutara suitable for family travelers.,6.649303,79.924081,06:00-18:00,Medium,Family,5
ACT_01207,Puttalam Tea Estate Tour 1207,Puttalam,Nature,Nature activity in Puttalam suitable for senior travelers.,8.06521,79.795135,10:00-22:00,Low,Senior,4
ACT_01208,Hambantota Rock Climbing 1208,Hambantota,Adventure,Adventure activity in Hambantota suitable for group travelers.,6.110715,81.088227,06:00-18:00,Low,Group,2
ACT_01209,Vavuniya Snorkeling 1209,Vavuniya,Beach,Beach activity in Vavuniya suitable for kids travelers.,8.820661,80.565617,05:30-20:00,High,Kids,1
